Threshold,Precision,Recall,F1
0.16431236043161937,0.27086007702182285,0.6462480857580398,0.3817277245950773
0.16297052726032674,0.26979100696643443,0.6523736600306279,0.3817204296935873
0.1876724363952687,0.2923452768729642,0.5497702909647779,0.3817118549427887
0.18421333681408078,0.2889763779527559,0.5620214395099541,0.38169526736218573
0.1646182340093132,0.27108821635544106,0.6447166921898928,0.3816863096466864
0.1630856019413542,0.27001270648030495,0.6508422664624809,0.3816793888984934
0.1950975505964963,0.2987012987012987,0.5283307810107197,0.381637167680139
0.1846128383792685,0.2896825396825397,0.55895865237366,0.381599581359018
0.19755100214344534,0.30115146147032773,0.5206738131699847,0.3815937144627236
0.19563330947492094,0.2991304347826087,0.5267993874425727,0.3815862446849692
0.18961322760971597,0.29348722176422093,0.5451761102603369,0.38156484413238473
0.1640772742127819,0.27068633739576653,0.6462480857580398,0.38155515329093204
0.1745867107177166,0.279317697228145,0.6018376722817764,0.3815533976252375
0.16295269118135108,0.26962025316455696,0.6523736600306279,0.38154948458393007
0.19775487072983136,0.3016014234875445,0.5191424196018377,0.38154192412713567
0.1958987757083299,0.2995633187772926,0.5252679938744257,0.3815350384695856
